actualy,yhat,id,text
1,0.6942836046218872,10,"Between XXXX and XXXX I received three calls from an unavailable number ( one call being before XXXX ). He stated his name was XXXX XXXX, a legal courier. He did not mention the name of his office, but stated he would be serving me papers either at my residence or place of business on XXXX. I was advised to call XXXX re : claim # XXXX.   When I called the number I was told that because of an outstanding payday loan to XXXX I was to be charged with "" bank fraud ''. But the attorney would be willing to settle my case for XXXX split into 2 payments.   I was nervous and not yet done my due diligence so I provided a debit card and sent the approval forms. However after doing so I realized that this was not legal nor did it make sense. I took out a payday loan w/ XXXX, but thought it was repaid. And have received zero communication. Plus the loan amount was {$250.00} with a fee of {$45.00}.   I called back and left numerous messages that they a ) needed to provide details to the account and b ) could not take the money from me and c ) if they did I would dispute to my bank. Additionally I emailed regarding the same. The three times I called were during their noted business hours and my call was redirected into an unknown voicemail each time.   I will be disputing the charges to my bank today as they did withdraw the money."
1,0.6279700398445129,11,"XX/XX/2017 XXXX : I received a call from XXXX at Southern Finance at XXXX SC XXXX. XXXX told me that a check had been cashed in my name, and that repayment was expected.   Suspecting a scam or con-job, I asked for additional information. XXXX told me that they had mailed a check to me and that it had been cashed. I told him I did not know anything about this. XXXX provided a SSN and DOB that match mine.   When I asked him, XXXX told me that checks had been mailed as a promotion to many people, and that cashing these checks was acceptance of a loan with interest in the 40 % area. XXXX told me that they had obtained by address, SSN, DOB, and credit score from XXXX.   I told XXXX that I had not received any such check, nor had I cashed any checks in that amount. XXXX tried to tell me that a relative or roommate must have cashed it, and that I was responsible. I have no relatives in the area, and live alone. XXXX told me that someone must have taken the check from my mailbox, and said that he needed me to present myself to him in person to "" get to the bottom of it. '' I declined to do so, because I believe he would try to trick me into giving him information to add to his file and make it appear legitimate. Specifically, I think he would have tried to trick me into letting him copy my ID to add to the file and make it appear that I had applied for the loan in person. I think that security camera footage showing me in his office would be added to the file to make it appear as though I applied for the loan in person.   I believe that the practice of sending out checks for loans that were never applied for is deceptive and predatory, because many people receive many checks from many sources, and would believe such a check to be a payment from a client or a settlement, and deposit it without realizing they were obtaining a high-interest loan.   I believe that this contact from Southern Finance was an attempt to commit fraud and collect on a loan that does not exist."
1,0.9058544635772705,12,Received a email from 500 fast cash about over due balance and do not understand was paid last year They have never contacted me by phone and this email was from today
1,0.31972670555114746,13,"This is a payday loan that I do not remember taking out from back in 2003. I received a phone call stating they were NOT a collection agency that they were sending the information over to swear out a warrant in debt against me for XXXX if paid today or XXXX if not paid today. I have not received any notification for this debt in over 12 years but I remained in the same area. I asked for information about the debt the first gentleman ( rudely ) suggested that I had this money wired to my bank account and presented a check on an account that was closed. This is not the case as they verify that accounts are open prior to giving funds to anyone. Further when I asked for the location or information about the original creditor I was provided with my maiden last name, a last four digits of an account and routing number that supposedly belonged to me and the year of 2003 but no real information pertaining to the creditor. The did give me Ace Check Express but could not provide me with the city, state, store number or circumstances around the attempts to collect the debt. Further, I told them that I was in a Chapter XXXX Bankruptcy and that they would have to wait until I contact my attorney because all debts that were on my credit report were placed under the bankruptcy. I was told specifically that they are not affected by my bankruptcy because intentionally do not report to the credit bureaus for that reason alone. This is unfair to me as a consumer and I would like this investigated. They are defrauding the bankruptcy system and it should not be allowed. Further their collection efforts were weak and non existent over a 12 year period where I was in a high visibility job and in the area. XXXX is the number I was contacted by and now I feel as if I am being extorted."
1,0.42141878604888916,14,"I got a call from a collector from the Cash Store on a SUNDAY NIGHT at XXXX. I advised the woman that it was unlawful for her to do that, then advised her that I would report them immediatly to the XXXX and other agencies. i have been in credit and collections for XXXX years so I knew they were violating the law.It was for 400 % which was not told at the time"
1,0.8115661144256592,15,I applied for a payday loan XX/XX/2012 and I did n't pay on it. It took about 2 and a half years for the debt collectors to start not only harassing me but my family as well. They have been very vulgar and very threatening trying anyway possible to get there funds. It 's gone through multiple debt collectors. It comes and goes away for a while. The latest one is they 're going to serve me because I am being sued. Another one is they had called my mom and told her that I 'm being sued for writing bad checks. My Mom is stressed out and so am I with these debt collectors.
1,0.7608388662338257,16,"Check n ' Go is responsible for making my bank accounts with XXXX in XXXX, California, to become overdrawn and accumulate fees. This was after they chose to ignore not only a Notice to Cease and Desist, but other forms sent by a payday loan consolidation company I am working with. Those documents were submitted weeks before my loan was due with them. This lender was notified that they would be compensated for what I owed, just not on the date of the previous agreement."
1,0.7111856937408447,17,"hi my name is XXXX XXXX and I recently received a loan from BIG PICTURE LOANS for {$800.00} and I was told that I would be paying {$1000.00} back for borrowing that amount and that I have options to pay it back however I like. At the time that I took out the loan I had no idea what I was getting into until I had already received the loan and then I was informed that I would be paying it back twice a month rather than once a month. I have contacted them multiple times to tell them that there is no way that I could possibly do that given my current job situation and they had told me that they would work with me if necessary not to worry about it, so when I contacted them back to try to come up with a resolution for this they wanted no parts of helping me and they continually take money out of my account every two weeks and it is about to make me lose everything I own because I do n't have it like that to pay them like that. I have already reached the amount of money that I borrowed plus the {$280.00} that they said they were going to make off me and now when I talk to them they tell me that until I actually send them the total amount in full ( {$1000.00} ) again all at one time that they are going to continue to take money out of my account until they make some absurd amount of ( {$6000.00} to {$8000.00} ) which I most certainly can not afford given my current situation. do I have any options and if so please let me know. I bank with XXXX XXXX XXXX in XXXX XXXX I work hard to take care of my house XXXX step kids and my girlfriend as well as my animals. I have also lost my cell phone account and have defaulted on XXXX credit cards as well because they did not live up to their end of the deal. I am at my wits end with this and need help! PLEASE! also this very day while filling these forms out I tried contacting them to get my loan number and the first guy said I could not have it and then proceeded to hang up on me so I called back and the next person gave it to me. What a joke of a company and absolutely no way to do business I also have proof of this as all my calls are recorded as well for "" quality assurance ''."
1,0.1707594394683838,18,"Today I received a bill in the US mail from PayPal Credit for {$120.00}. The following events happened between XXXX and XXXX today.  XXXX representatives from PayPal confirmed that my Social Security Number, Date of Birth and order of my first and last name did not match their records.  The first representative verified me with the account number, balance and last charges. This took XXXX minutes to get to this point. That representative confirmed that the charge was from {$25.00} charge for a service I intended to pay on my credit card. PayPal opened and billed a line of credit for instead of using the credit card I had registered on the account. I had to hold for an unspecified period to be connected with some XXXX in PayPal collections, as apparently the phone number on their written bill is different than the XXXX they use for collections. I had to go to an appointment, so I could not hold.  I called back and had the same issues with verification. I was put through to the collections department, who was willing to accept payment on the account, but no handle my dispute of the fees ( XXXX times the principal ), because they could not verify my identity.  They even took my credit card number. A less sophisticated consumer may have given up and paid the bill to clean up their credit and avoid the hassle.  I asked for supervisor XXXX times. The representative continued to explain why a supervisor could not help me. I then had to resort to shouting down the representative on the hope that either he would hangup or get me to the supervisor.  The supervisor took the payment and credited the account. He waived the fees. It was interesting that he was able to verify me with the date of birth no one else, including XXXX tries on the automated system could verify.  How can can a company open an account with a wrong social security number, phone number, possible date of birth and email address?  How can you charge some XXXX fees on such a loan when that entity lacks sufficient information to identify the person they are loaning money to. How can you be willing to accept payment on an account, but then not properly service the account? The supervisor did not seem concerned with this, which indicates the corporation condones this conduct.  He, however, was concerned that I had to shout down the rep the speak with the supervisor.  That being said I felt treated unfairly and harassed by the whole process. The need to shout and argue my way to a supervisor.  They only use first names. The XXXX representative and the supervisor, both identified themselves with the same first name. The other first names were generic. If this was a litigated matter PayPal could use my inability to properly identify the exact staff members as a weakness in my claim.  To the best of my recollection only the supervisor advised me that this was an attempt to collect by a debt collector and that any information discussed would be used for that purpose."
1,0.16212254762649536,19,"See below : I would like to register a formal compliant with your organization for allowing my personal and financial information to be used by an unauthorized person. While you all approved an application in the amount of {$750.00} in XXXX XXXX, 2015, as told to me by XXXX of your associates in the fraud department, out of sheer luck the account was never funded. Having already disputed the original inquiry on my credit bureau file, only to have XXXX tell me you all have to remove the inquiry because you all claim it is legitimate. Now I find out that you want me to fill out an FTC form, file a police report and then possibly you might correct this huge mistake. So not only was I a victim of fraud, you all victimize me again, because you provide more protection to the criminal then you did to me ... your response to me for not releasing the information on the application that was submitted was for the privacy of the individual who submitted the application ( the criminal using my personal information ) on XXXX XXXX. Which again you approved then did n't fund because you found some irregularities ... even with all of that you did n't feel the need to notify me of this fraud. I find it unbelievable that as a victim of fraud with your organization that you would continue to perpetuate this fraud by not bringing this to my attention and then not bringing in Law enforcement after you all recognized the fraud and yet you continue to protect this criminal even after I brought this information up again when you already knew it existed. I wonder if your goal here is to allow this type of behavior to continue as long as no one says anything.   XXXX XXXX"
1,0.7298597097396851,20,Kingston Marketing LLC a company I never heard of contacted me through a automated system leaving voice messages on my cell phone on today XXXX XXXX XXXX. I received these cell phone calls of a collection scam department leaving me a bill from my account and last XXXX digit of social being scammed by this Company customer service team at their LLC phone number XXXX. The lady transferred me to a Manager who caught the lie of the worker saying this Company have a 2011 payday loan in my name. They brought up I owed XXXX XXXX and XXXX XXXX so their Manager said Kingston XXXX will be taken off file I disputed but I just told this Company their scamming me so I need this Complaint documented I do n't know how many Companies do this but I have been scammed and had to pay collection companies that I do n't know about and a affidavit did not help me recover thousand of dollars I had to pay just to not be harassed but after this Company I am explaining got my personal information through the Government I need to send it over to Consumer Finance which is this Company to get rid of this Company having my Government and telephone information on their recorded line. They stated my information I did not provide it so I can only get this Complain in so it stop today this year not next week.
1,0.14924806356430054,21,"The lender or merchant, Rapid Cash or Speedy Cash, obtained and fraudulently charged my debit card without my authorization on an outstanding balance from 2007 in the amount of {$800.00}. This transaction was not authorized by me and the statute of limitations of six ( 6 ) years has been exceeded in the state of oregon. I have contacted the merchant XXXX, and XXXX times they have been uncooperative and refusing to return my monies back to me. I have disputed the transaction with my bank and have filed a police report as I feel that the merchant has commited a crime. I 've also reported the merchant to Oregon District Attorney, Consumer Protection Agency and the Attorney General of their fraudulent activity and in attempts to get my monies returned to me. This unauthorized transaction took all of my paycheck that was also direct deposited on XXXX/XXXX/15, leaving me with literally no monies at all for the next two weeks, most importantly basics like living expenses ( i.e. food, transportation expenses, necessities, needed medication refills such as XXXX, etc ) and for bills that are now going to be past due ( i.e. rent, utilities, car repair, etc )."
1,0.4816364645957947,22,"I went online and went to XXXX XXXX. Castle payday responded. We really needed the money to buy my son 's school clothes and pay our bills off. Well we called Castle Payday and talked to the associate. I asked her about the final bill and she even stated like the email said we would be paying back {$800.00} for the {$600.00} loan. The lady did say that the first payment would be {$210.00} for the first payment and we could setup our payment plan or could pay more each time to get the bill paid off quicker. We have paid them the XXXX back and now we find out that we have only been paying the finance fee.. What? I have never in my life heard of paying every two weeks {$210.00} and that not going toward our bill. I do not know how to proceed further with this.. Please advice me what I can do legally to get this matter taken care of.. We will have paid them {$800.00} but to them we have only been paying the finance fee.. I cant believe this.. we have paid Castle Payday Loans our bill of {$80000.00}, However Castle Payday is still saying that we still owe them the {$800.00} I do not know what to do.. If their is anyway that I can get some advice please help.. Castle Payday was very misleading to us as customers..  XXXXXXXXXXXX"
1,0.8138651251792908,23,"I initially took out a loan through Advance America, as I was in dire need at the moment, and I appreciate their fast service. The issue that I have, is that in their company policy it states that within 180 days you 're only able to renew your loan 7 times and then you 're to pay in full. I took this loan out in early to mid XXXX and I pay biweekly, it is now XXXX and for the first time, I was told that I need to pay in full. It was brought to my attention that a buyout was done for me before in XXXX, as I would only have been paying the fees on this XXXX day $ XXXX would be a bit steep. After being informed of the buyout policy, I did a little math and realized that since I never took out another loan, my loan therefore should 've have been terminated in XXXX, meaning that the following payments would have then gone directly to the principal. Later I spoke with the customer comments team, who pushed my concern to the Area Manager, who was very rude about the situation of my mishandling and then suggested that I do what I 've already done, pay more money and continue to pay until the loan is paid off."
1,0.9973657131195068,24,they keep calling me about this payday lone in 2012
1,0.8832211494445801,25,Bank charged me an overdraft fee and they charged me over and over again before our agreed upon date.
1,0.6002367734909058,26,Lender required bank verification by logging into account on their site that included answering a security question. My account is now at risk. I was told I was approved then after verifying the account I was denied.
1,0.8429152369499207,27,I have been receiving harassing phone call reguarding filing a law suite against me for a PAYDAY LOAN. EVERY YEAR AROUND THIS TIME I START TO GET PHONE CALL THAT EVENTUALLY STOP. THIS YEAR THE PHONE CALL HAVE STARTED AGAIN AND HAS ESCULATED TO CALLING MY JOB WHICH I ASKED THEM TO NOT CALL MY JOB AND REMOVE MY NUMBER FROM THEIR REGISTER. I received a phone call at home from Compliant management solutions ref # XXXX at XXXX they caught me off guard and I gave them my debit card number to pay {$50.00} and they want to set up payment for XXXX/mo for 6 months. I went to the bank XXXX/XXXX/XXXX and cancelled that bank card because I realized that they were trying to scam me and I never took out a payday loan but once in XXXX for {$300.00} that I paid {$550.00} on XXXX XXXX XXXX to the attention of XXXX XXXX and XXXX XXXX who stated he was an attorney at XXXX after I had already paid the loan back through direct debit from my account. Since then I keep getting these same phone calls every year.  XXXX XXXX XXXX
1,0.5098986029624939,28,I emailed Mobiloans on XXXX/XXXX/XXXX to close and settle the account. Mobiloans replied with a settlement amount of {$700.00}. I stated the settlement amount should not have any interest or fees added and I wanted to be reassured of that. I was never given the interest rates or fees or how much the payments would be applied to the balance. I have made a total of {$870.00} payments to Mobiloans and I still have an outstanding balance. Mobiloans responded to my email twice stating The issue you 've described in your email may be resolved more efficiently if we can speak with you. I stated in my original email that I would only respond by email. I have spoken to Mobiloans Customer Representatives before and they have given me misleading incorrect information. I stated in my original email to to have the ACH Revocation stopped to have them stop debiting money out of my account. I received a reminder from Mobiloans stating that I have auto pay and that they draft the minimum payment to be drafted on XXXX/XXXX/XXXX. Mobiloans stated in the email that they have stopped automatic payment drafts from my checking account as of XXXX/XXXX/XXXX. I am getting no where with this. I am submitting supporting documentation such as emails and payment history. Please HELP!
1,0.25064313411712646,29,"Contacting my job multiple calls. Multiple calls to my phone and leaving notes on my door, place of residence."
1,0.6386216282844543,30,Initially I thought that the flex loan through Advanced Financial was exactly what I needed at the moment. After having always made my payments on time for well over a year. Last month they charged me twice causing me to default on XXXX other accounts as well as overdraw my bank account. I have paid the principal off multiple times over. This cost me a lot of problems and a lot of money. I have never made a late payment on anything. I spoke with them they said they could not refund the money but that they would defer the interest. They did not. I spoke with him several times and what they said was the corporate office. No one knew anything about it. Then they tried to take money from my bank and my credit card. Accounts that had been used for a one-time-only payments.
1,0.6517112851142883,31,"I actually knew the amount of the interest, but according to the Attorney General in Minnesota. The Lender 's I borrowed from are not licensed to do business in Minnesota. They are also not allowed to charge more than 33 percent annual interest plus a {$25.00} fee. I am currently paying for one at XXXX. 648.96 percent, and XXXX, a XXXX 414.77 percent. According to the Attorney General many lenders who do business over the internet or across state lines have claimed that they are not subject to state laws because they are tribally-owned companies. I also had a loan with Zoca in the South Dakota which had a high rate, but fortunately I was connected to a non-profit organization to pay them off with no annual interest fee. It was suggested by the Attorney General I contact the Federal Trade Commission who 's website directed me to contact you."
1,0.43854331970214844,32,"In XX/XX/XXXX I had a payday loan with Spotloan in the amount of {$500.00} - the APR at 390 %. At the time I did not know that payday loans were illegal in New Jersey or at best there were usury limitations.   I had three payments debited from my bank account, and before the fourth I sent Spotloan a letter stating Payday loans were illegal in NJ and also mentioned usury law, and at this time I was revoking my ACH withdrawals, but would repay the principal via money order - which I did. Spotloan stated they were not governed by NJ Law, but is governed by the XXXX of ND, and the principal and interest would have to be paid even though there payments are mailed to XXXX, IL. However, I repeated what I stated in my previous letter to them, and continued to pay the principal balance. I soon received phone calls from their Customer Service Dept., stating I owed money and if not repaid it would be turned over to their Collections Dept. which was then renamed Fraud Dept in phone calls and emails. Eventually, approximately three months later the calls stopped.   Spotloan operates a website at www.spotloan.com and lists its contact information and address regarding payments and correspondence as : XXXX XXXX, IL XXXX XXXX XXXX If you have a complaint against Spotloan, you can mail it to : BlueChip Financial dba Spotloan XXXX XXXX XXXX, ND XXXX Now, in XX/XX/XXXX I have received a letter from a Collection agency with their letterhead reading XXXX in XXXX MO and the Creditor is listed as XXXX. The address listed for XXXX is XXXX, XXXX MO XXXX. Phone number is XXXX. There is n't any information on XXXX - just listed as the Creditor. I see several online addresses on XXXX ( which I listed below ). Also, the BBB dropped XXXX 's rating to an XXXX in XX/XX/XXXX and the FTC filed an injunction on XX/XX/XXXX.   XXXX XXXX XXXX, FL XXXX XXXX, XXXX XXXX, FL XXXX XXXX, XXXX, XXXX, FL XXXX"
1,0.6324958801269531,33,"I received a call from a woman stating that they have a "" pending claim '' against my XXXX checking account ; some sort of "" bad checking ''. No name of the lender or anything is given. She states that I have some charges pending against me as to what they do not give. These people have called my dad as well as my sister under the business name of Integrated Services at XXXX. I looked up this number on another web source and other consumers have had the same issues with these people ; they harass, can be rude, and have multiple numbers in which they have used. I believe they are attempting to fraudulently collect monies from me and/or my bank through old payday loan information they obtained."
1,0.7952059507369995,34,"XX/XX/2013 I borrowed a loan in the amount of {$500.00} with a Company Called Castle Payday. I Paid off the amount of {$500.00} in full within 3 months and for 5 months straight they continued to debit {$20.00}, {$40.00}, {$35.00} on a weekly basis out of my account which totaled to a amount of {$890.00}. I called XXXX XXXX and told them that I payed them off and I do n't know why they were still debiting my account. XXXX XXXX XXXX XXXX left me threatening voicemail messages saying that they were going to place a lawsuit against me because I now owe them over {$6000.00}. For court fees and remaining interest balance of {$1000.00}. He offered me payment options, even told me that they are going to sue me. I was not aware of the remaining balance or interest. I never received anything in the mail, email and nothing is on my credit."
1,0.8343307971954346,35,I have received a loan for XXXX associate with red rock tribal leading for {$600.00}. I told them over the phone I agree the pay {$750.00} total with the interest included. I already pay two payment one for ( XXXX ) and other for ( XXXX ). which is a total for ( XXXX ) so far. The payment comes out of my account BI-weekly. I was misleading information fees and total repayment amounts. I found out that I have to pay 5 payment for ( XXXX ) for the interest charge on the loan before I start to pay on the principle on my loan. I would be paying XXXX total on a {$600.00} loan which I never agree to. The customer service was difficult to receive help from them. I feel like this is a SCAM and they can not answer my questions and they are very difficult to talk to over that phone. they never stating or implying that the finance fee was a one-time charge instead of an ongoing interest charge.
1,0.772972822189331,36,"In 2010, I applied for a {$250.00} payday loan through OneClickCash. I was under the impression that I was going to pay no more than {$90.00} for this loan. It 's a lot but I needed the money. The funds were taken out of my paycheck and after I had already paid back {$350.00}, an email stated that on my next payday, they were going to take {$140.00} more. I wrote to OneClickCash at that time and said they already received {$100.00} more than what I borrowed and now they wanted more? They responded that my loan was paying as per agreed but I really do n't recall signing up to pay back triple than what I borrowed. I would have never taken the loan to begin with if I knew that.  I contacted my bank and told them what was happening and they told me they would take care of it. I believe the bank saw it as a scam and blocked OneClickCash from accessing my account.  That was 6 years ago. Yesterday, I received a call from XXXX. When I answered the phone, it was a recorded voice saying the call was for me and if I was n't the person to hang up. It said if I was the person to either call back or press 1 to speak to someone. I opted to speak and I was connected with XXXX. She proceeded to tell me that I will be charged with fraud and that my license will be suspended and my wages garnished. She only said that she was representing XXXX XXXX and never told me where this originated. She also said that she had talked to my previous bank and claims that I told the bank that I did not recognize these charges and had them block the vendor.  I told her that I recall having an account in the past but did not remember who it was with. I said that I had paid the full borrowed amount plus an extra {$100.00} and as far as I was concerned, I do n't owe anyone. She was hard to talk to and I had a hard time getting a word in. It was like she did n't want me to talk. She said that she would mark this as me refusing to pay, would charge me with fraud, would garnish my wages and suspend my license.  I had a brief conversation with my attorney in which he suggested to call and ask they send proof. When I called, the number was busy most times, but when I did get through, it went straight to voicemail with no announcement of the company name, etc. I left a brief message with the case number they provided ( XXXX ) stating I would like documentation of this and provided my employers address to mail it to. I have not heard anything back."
1,0.7647461891174316,37,"A payday loan from over 2 years ago from an illegal lender ( no lending license in Minnesota ) called XXXX has sold my contact information to various companies trying to extract a payment from me when I owe nothing more on this former loan. The latest company is called TrueAccord calls from XXXX, XXXX and then text me from XXXX asking me to click onto a link and make a large payment and have called me as well. I do not owe XXXX anything as they are illegal in Minnesota and I do not have to pay anything more than I already paid them 2 years ago. They are saying I suddenly owe a debt of {$1000.00} and that is absolutely not true. They are an unlicensed lender for Minnesota residents. I have had this same sort of call and threat from multiple debt collecters or scammers on behalf of XXXX many times in the last two years and have also filed complaints with the MN attorney general and the minnesota dept of commerce."
1,0.9958826899528503,38,Already paid XXXX already on a XXXX dollar loan to Northern Plains Funding loan approval was all done over the phone did n't have a chance to review paperwork for loan and interest rates. Balance of loan fluctuates and was told if I want out of loan would have to pay XXXX. They said I am paying finance charges with a small principle on loan that 's why I owe so much and hung up the phone.
1,0.9931420683860779,39,I received a loan with big picture loans was never advised of he apr 832 % that I would be charge for a loan that I would be paying that increase amount over the borrow amount
1,0.7254467010498047,40,"This company loaned XXXX and with all the interest fees it is charging over XXXX. I have defaulted on the loan and it was sold to a collection agency XXXX. I was able to dispute the loan with this company and have it erased from my credit report, now the original lender is trying to come and collect, once they sell the loan they no longer can collect on it."
1,0.6611836552619934,41,"I took a loan from "" Radiant Cash Loans '' for {$600.00}. The monies were credited to my bank account on XX/XX/2016.  To date, I have paid a total of {$1300.00} and per Radiant Cash Loans customer service, I have an outstanding balance of {$460.00}, which means out of {$1300.00}, only {$130.00} has been applied to the principal amount.  I have since realized that online/payday/tribal loans are illegal in the State of PA where I reside. And, any lender can not charge more than 6 % interest.  On this loan, that would be the Principal : {$600.00} plus 6 % interest : {$36.00} Based on PA law, I have overpaid by {$750.00}.  Also- I can not see my account balance, loan document or proof of payments on my "" online account. '' I have had to request proof of payments and balance from customer service, which can take a long time. They say that their website is "" undergoing maintenance. '' It has been like this for the life of the loan."
